question,reference_answer,generated_answer,bleu1,rougeL
Is the H3K4me3 histone mark related to transcriptional initiation or elongation?,"H3K4me3 is associated with transcriptionally active genes, but its function in the transcription process is still unclear. It is well known to occur in the promoter region of genes for transcription activation but its levels correlate positively with the antisense expression levels of the associated sense genes implying that it may be also involved in the activation of antisense transcription. Although it is mostly associated with transcription initiation H3K4me3 levels determine the efficiency of transcription elongation.",�cies of the from the genus Strychnos include the original of curare.,0.002666373306512867,0.11363636363636363
"A bite from the Lone Star Tick Amblyomma americanum, can cause the victim to become allergic to red meat, yes or no?","Conditions such as Southern tick-associated rash illness and anaphylaxis to red meat following tick bites have been attributed to the lone star tick, Ambyomma ameriacanum.","Aensation of as red red biteborne dermat,, allergic allergicylaxis can red meat can a bites are been reported to red bite star tick. whichylxa americ.iusum.",0.3448275862068966,0.3076923076923077
Which are the cardiac effects of thyronamines?,"Thyronamines have negative chronotropy, negative inotropy; in particular thyronamines are considered negative inotropic agents","Aensation of as skin red biteborne allergy,, allergic allergicylactic can red meat are bites bites are been reported to the bite star tick. whichylxa americ.iusum.",0.06896551724137931,0.05
List programs suitable for pharmacophore modelling,"A pharmacophore is an abstract description of molecular features which are necessary for molecular recognition of a ligand by a biological macromolecule. The IUPAC defines a pharmacophore to be ""an ensemble of steric and electronic features that is necessary to ensure the optimal supramolecular interactions with a specific biological target and to trigger (or block) its biological response"". A pharmacophore model explains how structurally diverse ligands can bind to a common receptor site. Furthermore pharmacophore models can be used to identify through denovo design or virtual screening novel ligands that will bind to the same receptor. Nowadays there are many programs suitable for pharmacophore modelling such as LigandScout, Discovery Studio, Catalyst, PharmaGist, Genetic Algorithm Similarity and Molecular Operating Environment.","Thyronamines are been cardiacogenicoxicity and and cardiacactivationrans, and addition,ronamines are associated to in the in.",0.0013751089601950223,0.07407407407407408
Name siRNA drugs that have entered phase 2-3 clinical trials (by 2019).,"siRNAs that have entered phase 2-3 clinical trials by 2019 include PF-04523655, TKM-080301, Atu027, SYL040012, SYL1001, siG12D-LODER (phase 2), QPI-1002, QPI-1007, and patisiran (phase 3).","Thyronamines are been effectsogenicoxicity and and cardiacactivationrans, negative addition,ronamines have associated to in the in.",0.09681037925564272,0.0425531914893617
Does thyroid hormone affect cardiac remodeling ?,"Cardiac function and mechanics are significantly affected by low thyroid function. l-T4 therapy improves but does not completely recover cardiac function in patients with mild hypothyroidism.
Long-term T4 treatment after myocardial infarction has beneficial effects on myocyte, arteriolar, and collagen matrix remodeling in the non-infarcted area. Most importantly, results suggest improved survival of myocytes in the peri-infarct area.","Yesiac remod is remod are affected affected by thyroid thyroid hormone.ysthy- and is cardiac not not improve eliminate cardiac remod. patients with cardiac toothyroidism.T-term thyroid4 therapy is thyroidelial infarction is been effects on cardiacocard remod cardiaciales, and my remod remodeling. patients heart-smallarctal tissues of patients, thyroid from that cardiac of theocard in patients absenceitoneoperativecardarcted of",0.3215153725260463,0.2644628099173554
Is bapineuzumab effective for treatment of patients with Alzheimer's disease?,"Clinical trials have demonstrated that bapineuzumab, a humanized monoclonal antibody against the end terminus of amyloid plaques, is not effective for treatment of patients with Alzheimer's disease. The burden of beta amyloid plaques was reduced in response to bapineuzumab therapy. However, bapineuzumab therapy did not improve cognitive functioning and was associated with significant adverse effects in Alzheimer's disease patients.","Yesiac remod is remod are affected affected by thyroid thyroid hormone.ysthy- and is cardiac not not improve eliminate cardiac remod. patients with thyroid toothyroidism.T-term hem4 therapy is thyroidelial infarction is been effects on cardiacocard remod myiales, and my remod remodeling. patients heart-smallarcted tissues of patients, thyroid from that cardiac of theocytes in patients absenceitoneoperativeparcted of",0.2811992784325488,0.13333333333333336
List anti-amyloid-beta monoclonal antibodies that have been investigated in clinical trials for treatment of Alzheimer disease.,"Ponezumab, solanezumab and bapineuzumab are humanized antiamyloid beta (Aβ) monoclonal antibodies that have been designed for treatment of Alzheimer disease.","Yesinical trials have demonstrated that bapineuzumab is a monized monoclonal antibody, the Alzheimerocus of Alzheimeryloidosisaques, is effective effective for treatment of patients with Alzheimer's disease. clinical of clinical-yloid plaques is reduced in patients to theapineuzumab,., theapineuzumab is did not improve the function in was associated with increased adverse effects in patients's disease patients.",0.1774193548387097,0.21052631578947364
Which curated databases exist for spider-venom toxins?,"ArachnoServer and its updated version ArachnoServer 2.0 are manually curated databases providing information on the sequence, structure and biological activity of protein toxins from spider venoms.","Yesinical trials have demonstrated that bapineuzumab is a monized,oclonal antibody, the Alzheimerocus of Alzheimeryloidosisaques, is effective effective for treatment of patients with Alzheimer's disease. clinical of clinical-yloid plaques is reduced in patients to bapineuzumab.., theapineuzumab is is not improve the function in was not with increased adverse effects in patients's disease patients.",0.06451612903225806,0.04819277108433735
In which cells are A-type lamins expressed?,"In the rat brain, lamin A and C are expressed in relatively equal amounts, while the expressions of lamin B1 and B2 vary depending on the cell type. Human cells with reduced expression of the major B-type lamin protein, lamin B1, were generated using RNA interference. In addition, horizontal cells and a subpopulation of retinal ganglion cells expressed lamin A and C, while photoreceptor cells expressed neither lamin A nor C, and all other retinal neurons expressed lamin C only. Parallel in vivo experiments showed that treatment with thioglycollate caused the percentage of lamin A/C-positive peritoneal macrophages to increase from 5 to 80% between Days 0 and 6.","A the A,, Aaminsin- l are expressed in the small amounts. but C A of Camin B and and C2 are in on the type type. l are a l of l l l-type lamins A A Bamin B1, are enriched with a polymer. the, l RNA with the subsetcell of lic cellslion l were lamin B and C. which theoreceptor cells expressed l lamin B nor C, which thus of linal cells expressed lamin B.. cells vivo,, that l with lymoccanins l a expression of lamin A andC-type cellsoxal cellsrophages to decrease. 1% 10% in the 1 and 3.",0.47456384330345835,0.3192488262910798
Which is the database of somatic mutations in normal cells?,"DSMNC is a database of somatic mutations in normal cells (http://dsmnc.big.ac.cn/) and provides a comprehensive catalogue of somatic SNVs in single cells from various normal tissues. In the current version, the database collected ∼0.8 million SNVs accumulated in ∼600 single normal cells (579 human cells and 39 mouse cells). The database interface supports the user-friendly capability of browsing and searching the SNVs and their annotation information.","A the A,, Aaminsin- l are expressed in the small amounts. but the A of lamin B and and C2 are in on the type type. l are a l of l l l1type lamins A ( lamin B1, are enriched with a polymer. the, l and with the subsetcell of lic cellslion cells ( lamin B and C. which theoreceptor cells expressed l lamin B nor C. and thus of linal cells expressed lamin B.. cells vivo studies, that l with lymoccanins l a expression of lamin A andC-type cellsoxal cellsrophages to be, 0% 10% to the 1 and 3.",0.21929824561403505,0.16279069767441862
Which are the major characteristics of cellular senescence?,"The defining characteristics of cellular senescence are altered morphology, arrested cell-cycle progression, development of aberrant gene expression with proinflammatory behavior, and telomere shortening.","SM is is a database of somatic mutations in normal cells.normal://dsmdnc.org.org.uk/ that other a comprehensive and of somatic mutationsPs in normal cell. which sources cell. particular case study of the database is a100.5% SNVs from in normal100, cells cells.1, cells) approximately, cells) database contains is the analysis-friendly and of the the searching for genomeVs of SN associated..",0.10294117647058823,0.0898876404494382
