question,reference_answer,generated_answer,bleu1,rougeL
Are piRNAs involved in gene silencing?,Piwi induces piRNA-guided transcriptional silencing and establishment of a repressive chromatin state. piRNA-guided slicing of transposon transcripts enforces their transcriptional silencing via specifying the nuclear piRNA repertoire. Transcriptional silencing implies a piRNA-mediated formation of repressive chromatin which diminishes the transcriptional capacity of the target locus.,YesroteiRNA geneRNA silmediated sil in silencing. is of a new RNAatin-.RN-mediated sil of chrommemons- is masse the silal silencing. a the sequence localizationRNA-.posal silencing of that novelRNA-mediated sil of a chromatin- isishes the chromal activity of the chrom geneus.,0.30959924991077925,0.2857142857142857
Which cells secretes alpha defensin 5?,"Human enteric α-defensins (HD5 and HD6), major antimicrobial peptides produced by Paneth cells in the intestine, play important roles in intestinal innate immunity.","Alpha alphaic cells defdefensin 5alphas) HD5) which componentsicrobial agentsides, by the-in, the presence, are a roles in the and immune and",0.3561388764008908,0.2666666666666666
Does a tonsillectomy affect the patient's voice?,"Some patients complaint for dry throat, foreign body sensation or voice change after tonsillectomy. Group B had a better awareness of tooth damage . There were no differences in secondary outcomes  across treatment groups. The incidence rates of voice change, velopharyngeal insufficiency, bleeding, constipation, dehydration, and pain were measured. ","Yes patients have of aness and but language language, hearing.. tonsillectomy.ing of a similar response of theache and was also adverse in the hearing in in the groups. majority of of hearing changes were however edicgeal hearingufficiency, and, andriction, and, and other were also in ",0.25702597404679506,0.1914893617021277
Are there antimicrobial proteins in royal jelly?,"Yes,
Jelleines, isolated as novel antibacterial peptides from the Royal Jelly (RJ) of bees, exhibit broad-spectrum protection against microbial infections.","Yes, thereAntelly is are the from well antimacterial proteinsides, royal royal Jelly jellyRJ) jelly the, are antim antimspectrum antim against bacterial invasion.",0.37037037037037035,0.23255813953488372
What are the major classes of retrotransposons active in the human genome?,"LINE-1 (L1), Alu, SVA","The-trans andLINE2) LINE-- and1,",0.24767939992862334,0.20000000000000004
Do the Sleeping Beauty or the piggyBac transposons have higher transposition efficiency?,"Compared with Sleeping Beauty, PiggyBac exhibits higher transposition efficiencies.","Yes to the Beauty, piggyBac trans higher transposition efficiencyiencies.",0.45454545454545453,0.4444444444444444
Does the association of PARP1 and CTCF follow a circadian rhythm?,"Synchronization of the circadian rhythm by serum shock induces oscillations in PARP1-CTCF interactions, which is accompanied by oscillating recruitment of circadian loci to the lamina, followed by the acquisition of repressive H3K9me2 marks and transcriptional attenuation. Furthermore, depletion of H3K9me2/3, inhibition of PARP activity by olaparib, or downregulation of PARP1 or CTCF expression counteracts both recruitment to the envelope and circadian transcription. PARP1- and CTCF-regulated contacts between circadian loci and the repressive chromatin environment at the lamina therefore mediate circadian transcriptional plasticity.","Yesynchronized of PAR PAR rhythm is PAR PAR- aations in PARP1 andCF,. which are associated by aations circadian of C rhythmsi. the circadianys C and by a activation of a loc3K1-1.. theal changesuation of, the of PAR3K9me2 byHK which of HP1, Cipoprilib, and theregulation of CP1- CTCF,,acts the circadian and the l of the rhythmalP1 andCT CTCF aredependent circadian are the loci are the l Hatin are are the lamina are contributeiate the rhythmal activityity.",0.39933450798559406,0.28395061728395066
"As of September 2018, what machine learning algorithm is used to for cardiac arrhythmia detection from a  short single-lead ECG recorded by a wearable device?",Support Vector machines( SVM) can be used for cardiac arrhythmia detection in from an ECG recorded by a wearable device.,Machine forMachine (VVM) are be used for cardiac arrhythmia detection from a a ECG recorded by a wearable device.,0.6949549354678431,0.6666666666666667
What is Pseudomelanosis duodeni?,"Pseudomelanosis duodeni is a rare incidental finding seen on endoscopy and has the characteristic appearance of flat, black-speckled pigmented mucosa that can be associated with gastrointestinal bleeding, hypertension, chronic heart failure, chronic renal failure and consumption of different drugs.","Pseudomelanosis duodeni is a rare, disease of in theoplopy of in been potential appearance of aulence red,skinnedckled skinmentation skinosa. is be seen with the tract. and, and pain disease, and kidney failure, other of alcohol drugs.",0.4666666666666667,0.3116883116883117
Which is the definition of pyknons in DNA?,"Pyknons are non-random sequence patterns significantly repeated throughout non-coding genomic DNA, which have additional nonoverlapping instances in the untranslated and protein-coding regions. They are found more frequently in the 3' untranslated regions of genes than in other regions of the human genome.","Pyknons are the-c, repeats that enriched in DNA-coding DNA regions. which are been functions-lapping functions. which DNAranslated DNA non-richoding regions of are a in frequently in the nonD DNAranslated regions of the, in the regions of DNA genome genome.",0.45606417640077207,0.36363636363636365
Which histone modifications are correlated with transcription elongation?,"This is accompanied by reductions in the level of H3K36 trimethylation, a posttranslational histone modification associated with efficient transcriptional elongation, and the number of full-length transcripts from these genes. The 3' ZNF exons contain H3K36me3, a mark of transcriptional elongation.","H is a by a in hist hist of hist3K1 andethylation and which modificationtranslational modificationone modification that with transcription transcription elong elongation. and a reduction of hist-length hist. the transcripts. H- HH-ons are a3K36 trim,, H H of H elong elongation that",0.40425531914893614,0.3058823529411765
What is the typical rash associated with gluten ?,"Dermatitis herpetiformis is a lifelong, gluten-sensitive, blistering skin disease with pathognomonic immunoglobulin (Ig)A deposits in the papillary dermis.","Glmatous isringicais is a rare, chronic-induced rash and- rash rash characterized aogenicomies symptomsodobulin-GLgG and rash of the skinillary membranemat of",0.16511959995241554,0.14285714285714282
Which cancer has the kynureninase pathway been associated to?,The kynurenine pathway has been associated with human glioma pathophysiology.,"K kynureninin is been associated to the breastiob,ogenesisiology.",0.2727272727272727,0.2105263157894737
Is RASA2 involved in melanoma?,"Yes. Analysis of 501 melanoma exomes identified RASA2, encoding a RasGAP, as a tumor-suppressor gene mutated in 5% of melanomas. Recurrent loss-of-function mutations in RASA2 were found to increase RAS activation, melanoma cell growth and migration. RASA2 expression was lost in ≥30% of human melanomas and was associated with reduced patient survival. These findings identify RASA2 inactivation as a melanoma driver and highlight the importance of RasGAPs in cancer.","Yes, R of R Roma cellsons revealed RASA2 as a the singleA22 as a transcription suppressspecificressor protein. in the% of theoma.urrent R ofof-function mutations in RASA2 are associated in be theASA in andoma- proliferation, tumor,ASA2 is was also in 550% of melan melanoma. was associated with a survival survival. results suggest aASA2 as the as a tumoroma-. are the potential of RGAP in in the cell",0.43005313856105754,0.3404255319148936
